id,value
0,151940
1,968802
2,27929
3,418319
4,6519
5,600725
6,208633
7,105105
8,571474
9,131958
10,594133
11,470524
12,973517
13,799558
14,559185
15,940509
16,330603
17,479666
18,976962
19,290072
20,248230
21,12000
22,172668
23,719818
24,892063
25,431579
26,658824
27,64180
28,141552
29,51076
30,786268
31,411222
32,533320
33,267842
34,664684
35,985087
36,188432
37,431585
38,707404
39,744755
40,684280
41,101830
42,937498
43,786535
44,879652
45,548690
46,755600
47,302761
48,30668
49,406191
50,214688
51,545457
52,145609
53,974242
54,972972
55,971270
56,418262
57,783562
58,3307
59,502759
60,752279
61,687253
62,825990
63,631171
64,843117
65,923391
66,501558
67,907118
68,19501
69,304914
70,871164
71,218109
72,62950
73,936255
74,564319
75,135694
76,521745
77,630569
78,107320
79,529991
80,614834
81,507092
82,60326
83,595671
84,681518
85,85051
86,487113
87,411029
88,274355
89,558744
90,218681
91,160516
92,415573
93,837788
94,310435
95,191203
96,241402
97,367226
98,812329
99,144881
100,244056
101,704080
102,472383
103,510076
104,587725
105,320114
106,276176
107,72046
108,522773
109,124962
110,788429
111,903839
112,751442
113,759478
114,107480
115,737810
116,708719
117,796044
118,869461
119,784519
120,113624
121,600744
122,146200
123,324728
124,819018
125,761755
126,269343
127,690238
128,942142
129,668910
130,582937
131,570623
132,493453
133,41381
134,877656
135,935436
136,237910
137,943511
138,792133
139,245252
140,320722
141,103309
142,780269
143,39966
144,268691
145,153740
146,338184
147,439046
148,338581
149,753879
150,60405
151,565962
152,825624
153,415144
154,752123
155,417839
156,868038
157,257266
158,262854
159,241389
160,487619
161,849279
162,926520
163,47471
164,91744
165,752769
166,493985
167,499188
168,428786
169,377747
170,226276
171,42187
172,36746
173,285948
174,380222
175,810902
176,554047
177,132023
178,662945
179,540733
180,871750
181,19985
182,357634
183,443721
184,998093
185,170462
186,730251
187,764060
188,679059
189,443694
190,15293
191,519817
192,272838
193,443907
194,748461
195,758531
196,111333
197,642578
198,465071
199,506900
200,598528
201,201300
202,815257
203,478548
204,593333
205,949346
206,960508
207,518900
208,203659
209,276703
210,710777
211,712507
212,978808
213,540284
214,237431
215,55661
216,628870
217,949128
218,354467
219,605972
220,822675
221,793902
222,298965
223,60578
224,319946
225,316591
226,661419
227,785990
228,678645
229,478250
230,617600
231,425068
232,45116
233,375801
234,895827
235,340451
236,82470
237,83317
238,976963
239,318786
240,921775
241,248868
242,869245
243,156385
244,130939
245,864918
246,425961
247,974493
248,87806
249,248465
250,581276
251,371125
252,816807
253,416467
254,67942
255,806480
256,302644
257,722827
258,150371
259,940222
260,529791
261,835061
262,657538
263,991457
264,13252
265,872006
266,132377
267,576032
268,383808
269,798260
