id,value
0,778374
1,841382
2,131324
3,867503
4,635059
5,30482
6,564978
7,819357
8,875389
9,889390
10,374471
11,83957
12,777236
13,662970
14,277857
15,481423
16,782333
17,314519
18,880124
19,380161
20,377256
21,522546
22,772270
23,915088
24,329669
25,455340
26,433286
27,963140
28,114818
29,575545
30,122093
31,343640
32,579189
33,477963
34,299014
35,227678
36,631405
37,295998
38,500151
39,538525
40,24817
41,525670
42,3075
43,204183
44,101978
45,210806
46,68528
47,483554
48,708025
49,309046
50,20379
51,229275
52,348222
53,715480
54,934849
55,873158
56,64278
57,859247
58,250089
59,124243
60,434773
61,8114
62,178447
63,854840
64,566884
65,417081
66,406328
67,416538
68,939813
69,239230
70,200330
71,675995
72,484695
73,680547
74,703373
75,389451
76,341461
77,225172
78,900836
79,145231
80,320027
81,883482
82,464252
83,995125
84,211340
85,322679
86,438896
87,68371
88,743239
89,427988
90,531651
91,916078
92,156752
93,312326
94,576811
95,69274
96,90348
97,43284
98,610034
99,310368
100,702849
101,388453
102,864438
103,455648
104,740106
105,693646
106,917875
107,25583
108,556213
109,603270
110,166703
111,39991
112,936941
113,708080
114,778926
115,316786
116,941254
117,362777
118,288345
119,75837
120,876159
121,854399
122,31414
123,353589
124,950828
125,822155
126,699789
127,719447
128,117828
129,330353
130,384071
131,51508
132,102478
133,278294
134,618069
135,677113
136,645737
137,894462
138,97916
139,12749
140,541719
141,907105
142,946689
143,948222
144,137841
145,609224
146,622686
147,611593
148,583748
149,443279
150,828348
151,824245
152,264609
153,919335
154,66817
155,509526
156,535018
157,650142
158,814417
159,553795
160,81658
161,37597
162,629903
163,135268
164,986047
165,677271
166,905086
167,333929
168,833099
169,861154
170,376507
171,914879
172,16899
173,653516
174,964086
175,537828
176,731999
177,890719
178,980263
179,287061
180,6723
181,113100
182,261883
183,339029
184,534352
185,875453
186,317153
187,788854
188,988764
189,102436
190,151269
191,142357
192,972980
193,156140
194,36869
195,746845
196,742255
197,65331
198,129229
199,481717
200,367764
201,929328
202,491182
203,359079
204,62586
205,854220
206,789022
207,294894
208,978613
209,905081
210,648193
211,202794
212,901172
213,465105
214,416350
215,735532
216,917570
217,81008
218,871414
219,453171
220,316408
221,343833
222,233554
223,932431
224,686475
225,605211
226,692539
227,348232
228,427133
229,361391
230,545710
231,356334
232,656581
233,950831
234,956855
235,685044
236,810000
237,805851
238,292563
239,704349
240,56528
241,874824
242,970165
243,382402
244,32160
245,988645
246,760174
247,462169
248,285089
249,883635
250,526148
251,395124
252,260669
253,312813
254,456220
255,554241
256,615090
257,178431
258,943059
259,515134
260,140024
261,900874
262,402819
263,742043
264,604911
265,302539
266,488672
267,844473
268,379227
269,129996
270,350814
271,680630
272,783971
273,963749
274,822372
275,975416
276,739797
277,672102
278,669408
279,793594
280,428608
281,754145
282,333308
283,162818
284,366118
285,886581
286,915055
287,376603
288,494760
289,740105
290,503506
291,23882
292,649550
293,663251
294,333521
295,589677
296,23848
297,145142
298,674855
299,550482
300,67694
301,63238
302,799023
303,248346
304,588271
305,598236
306,848863
307,469198
308,690216
309,355421
310,944334
311,573857
312,592926
313,670310
314,398103
315,234231
316,292656
317,296107
318,485788
319,312586
320,499140
321,671508
322,818242
323,188351
324,269600
325,749579
326,997064
327,884800
328,287447
329,931940
330,899564
331,677018
332,788645
333,997193
334,635676
335,472942
336,725588
337,38530
338,946898
339,150858
340,876552
341,332654
342,576064
343,209578
344,258162
345,750652
346,926853
347,541634
348,378991
349,791161
350,153193
351,875178
352,584328
353,567178
354,671260
355,446866
356,985296
357,110039
358,970576
359,765874
360,239954
361,167626
362,515739
363,908273
364,759620
365,268547
366,476607
367,641364
368,750639
369,200031
370,2295
371,819169
372,869913
373,204497
374,763141
375,913102
376,171991
377,138233
378,524836
379,245995
380,456115
381,555358
382,590187
383,482948
384,83591
385,181202
386,46540
387,199124
388,828979
389,521476
390,890665
391,892422
392,353027
393,417079
394,267960
395,638100
396,440931
397,199099
398,259094
399,692724
400,236425
401,724584
402,874782
403,746478
404,320363
405,980829
406,178141
407,195671
408,631864
409,134446
410,744141
411,761404
412,910776
413,871190
414,986933
415,15715
416,552095
417,623503
418,238399
419,893101
420,506178
421,814939
422,845027
423,63192
424,132966
425,564150
426,965291
427,119425
428,724135
429,385798
430,195960
431,898959
432,743958
433,301767
434,633352
435,890623
436,707892
437,433253
438,484278
439,610579
440,17236
441,582799
442,881523
443,29477
444,998960
445,535072
446,129943
447,620204
448,861630
449,806135
450,211842
451,361974
452,271590
453,353218
454,14041
455,84319
456,777940
457,320455
458,404136
459,863662
460,370515
461,240784
462,979680
463,795502
464,41987
465,240181
466,41611
467,356844
468,343398
469,697631
470,101999
471,746346
472,571796
473,502709
474,26249
475,43778
476,409368
477,522377
478,731178
479,765718
480,545335
481,139569
482,212914
483,411028
484,55057
485,758385
486,562374
487,887495
488,85211
489,984159
490,541091
491,290126
492,699554
493,781421
494,236478
495,361940
496,576723
497,288736
498,293133
499,109700
500,619661
501,126629
502,225590
503,469873
504,435686
505,973290
506,357954
507,624228
508,76885
509,902474
510,7149
511,549797
512,392426
513,478979
514,629054
515,654573
516,837543
517,889331
518,780583
519,898126
520,608362
521,448769
522,915793
523,625448
524,527414
525,670346
526,230427
527,452683
528,191569
529,707946
530,996806
531,934981
532,512322
533,392250
534,89778
535,419614
536,927736
537,267139
538,694490
539,441522
540,246065
541,3772
542,508020
543,253885
544,292923
545,320537
546,99442
547,602858
548,277106
549,69308
550,476714
551,653500
552,64525
553,461922
554,323772
555,52990
556,355410
557,505497
558,817558
559,477623
560,96844
561,591211
562,412191
563,651625
564,330853
565,838377
566,486330
567,748734
568,77686
569,234129
570,289781
571,291541
572,784604
573,828755
574,196710
575,148991
576,332376
577,247698
578,875354
579,998986
580,584881
581,563465
582,617904
583,670951
584,991603
585,134174
586,739305
587,112257
588,808486
589,360163
590,649953
591,332804
592,89509
593,436113
594,934866
595,573628
596,719542
597,83312
598,530655
599,118275
600,408413
601,935196
602,881667
603,619768
604,746817
605,719021
606,777994
607,551356
608,136591
609,627489
610,430511
611,405826
612,651051
613,306390
614,221987
615,566023
616,655504
617,697788
618,488265
619,348312
620,323695
621,573014
622,629852
623,581081
624,22897
625,965700
626,831785
627,221959
628,908465
629,872312
630,678407
631,940322
632,968158
633,526128
634,989767
635,295700
636,187113
637,270324
638,277601
639,128117
640,466356
641,556802
642,321433
643,42928
644,420828
645,879645
646,499088
647,420630
