id,value
0,88600
1,517086
2,397403
3,594399
4,914767
5,836220
6,22745
7,649876
8,10495
9,404063
10,162077
11,528946
12,627878
13,314342
14,769376
15,15903
16,936356
17,783547
18,597024
19,892224
20,825403
21,502357
22,428297
23,691105
24,427771
25,277121
26,307150
27,277223
28,872124
29,965568
30,907440
31,2487
32,48268
33,24421
34,598730
35,267645
36,973903
37,81283
38,212133
39,679958
40,688695
41,819160
42,987176
43,638765
44,469640
45,119214
46,689469
47,103605
48,561121
49,845800
50,428984
51,503664
52,543705
53,877589
54,280062
55,232675
56,927651
57,989528
58,406776
59,939991
60,550256
61,972652
62,31098
63,876407
64,880588
65,942192
66,246330
67,882412
68,390826
69,129201
70,374572
71,216889
72,740311
73,576851
74,294514
75,315906
76,636615
77,69813
78,924648
79,744073
80,887317
81,313595
82,837030
83,55048
84,336866
85,850429
86,798007
87,13129
88,94796
89,449304
90,884862
91,644463
92,704751
93,739937
94,711129
95,884272
96,678171
97,673973
98,208357
99,165572
100,122163
101,991420
102,358393
103,155234
104,27997
105,246298
106,247818
107,984825
108,154823
109,102728
110,824900
111,746530
112,342627
113,551141
114,779542
115,728541
116,519106
117,414017
118,37936
119,849672
120,627052
121,11562
122,466186
123,19536
124,192001
125,139924
126,510980
127,698497
128,274326
129,578053
130,670382
131,760688
132,105598
133,184029
134,884153
135,873757
136,795974
137,267640
138,160506
139,591
140,117518
141,333260
142,15026
143,301126
144,517790
145,475504
146,587497
147,666456
148,198687
149,679901
150,623684
151,352788
152,307443
153,31788
154,861646
155,699422
156,29867
157,368851
158,745959
159,712755
160,650282
161,226227
162,808249
163,377427
164,448341
165,17798
166,498738
167,916078
168,639752
169,273281
170,731042
171,860787
172,436164
173,407966
174,911245
175,722098
176,698833
177,940404
178,762314
179,245667
180,591388
181,293083
182,826213
183,731902
184,98901
185,312125
186,128607
187,660561
188,273660
189,424227
190,124842
191,910139
192,592419
193,912582
194,710916
195,190974
196,865608
197,138218
198,779462
199,921343
200,725862
201,659177
202,528284
203,667437
204,841413
205,107195
206,487792
207,440936
208,649295
209,369996
210,23708
211,602027
212,583982
213,97054
214,892717
215,851047
216,488987
217,797666
218,281259
219,808535
220,142116
221,832377
222,641475
223,981326
224,599490
225,412291
226,553318
227,491450
228,369098
229,315540
230,788172
231,804886
232,261579
233,406128
234,726837
235,838910
236,134081
237,197629
238,293521
239,249545
240,642453
241,642663
242,607543
243,404776
244,547712
245,48833
246,625721
247,534524
248,84619
249,522740
250,150963
251,814980
252,393375
253,625973
254,716373
255,692743
256,39854
257,990396
258,19210
259,583320
260,205468
261,484813
262,775349
263,188891
264,214648
265,151065
266,92408
267,71840
268,686122
269,534818
270,718509
271,793413
272,743550
273,224807
274,813681
275,880959
276,401769
277,384009
278,212185
279,122567
280,456803
281,807203
282,496605
283,204505
284,950952
285,571581
286,588322
287,504726
288,558696
289,660601
290,974024
291,934813
292,44810
293,35925
294,134206
295,83061
296,283014
297,508341
298,217149
299,553038
300,191610
301,415726
302,510654
303,314770
304,342021
305,554631
306,803835
307,89840
308,926766
309,31779
310,302602
311,277011
312,235354
313,702725
314,364946
315,691601
316,779721
317,647195
318,955983
319,439692
320,735256
321,694061
322,387718
323,577331
324,419129
325,353640
326,604794
327,815276
328,114545
329,641018
330,5020
331,421405
332,667711
333,181263
334,542277
335,645755
336,933720
337,675937
338,649421
339,447314
340,328216
341,279983
342,340106
343,36950
344,453624
345,689081
346,700977
347,767560
348,11885
349,769779
350,869490
351,200295
352,990059
353,378169
354,507628
355,754865
356,410817
357,607638
358,728100
359,212263
360,776760
361,82155
362,407129
363,479848
364,705660
365,68829
366,826726
367,451582
368,153146
369,121909
370,629408
371,500323
372,50011
373,690150
374,139564
375,124407
376,143232
377,620442
378,208266
379,537383
380,322956
381,772802
382,872054
383,537596
384,742134
385,25347
386,281319
387,823412
388,591132
389,792553
390,550153
391,30255
392,476557
393,806103
394,407092
395,157194
396,971739
397,314852
398,784977
399,723699
400,55669
401,48903
402,778170
403,951270
404,837894
405,262533
406,716689
407,499993
408,178785
409,921657
410,459313
411,806700
412,557730
413,633782
414,391563
415,869223
416,816250
417,231833
418,29438
419,400384
420,208671
421,18015
422,576119
423,635658
424,529936
425,549787
426,256382
427,720102
428,958255
429,507323
430,762232
431,522956
432,649758
433,620238
434,683340
435,932431
436,52937
437,851145
438,367130
439,168575
440,372609
441,34550
442,255900
443,418679
444,606267
445,951822
446,382188
447,147539
448,100133
449,386474
450,368565
451,764025
452,627853
453,48685
454,974410
455,935714
456,581730
457,383999
458,959678
459,734981
460,984513
461,188341
462,794525
463,972767
464,679207
465,639982
466,533658
467,530371
468,235021
469,828807
470,995582
471,234938
472,819474
473,114205
474,239444
475,840945
476,529863
477,675152
478,215975
479,977801
480,451700
481,429510
482,384063
483,502824
484,17388
485,94299
486,30779
487,559167
488,75328
489,534687
490,10220
491,779899
492,447793
493,706650
494,625321
495,502277
496,655361
497,436747
498,416823
499,560357
