id,value
0,336905
1,428548
2,416312
3,750106
4,25509
5,111764
6,419204
7,879525
8,36252
9,327112
10,999253
11,855879
12,164519
13,745884
14,344375
15,568086
16,502811
17,394385
18,790746
19,915854
20,28779
21,974136
22,843929
23,296228
24,943724
25,134220
26,678126
27,299872
28,949557
29,765880
30,927064
31,613452
32,786038
33,937320
34,604440
35,187964
36,515148
37,915746
38,547504
39,577584
40,235708
41,834074
42,864282
43,979575
44,138947
45,951284
46,483107
47,913047
48,74461
49,128305
50,52526
51,662799
52,86077
53,95360
54,120327
55,584235
56,698416
57,322103
58,732355
59,116304
60,87477
61,818453
62,334912
63,881643
64,652371
65,991881
66,139000
67,566582
68,920363
69,766023
70,910280
71,368403
72,163664
73,525830
74,485586
75,673193
76,583969
77,96082
78,184943
79,284903
80,429513
81,882914
82,687499
83,964657
84,949460
85,512153
86,870413
87,259115
88,661736
89,783564
90,571676
91,597648
92,12940
93,526747
94,230984
95,420319
96,142773
97,992241
98,887227
99,662149
100,130456
101,740536
102,66790
103,263853
104,796896
105,601998
106,683793
107,505222
108,863900
109,172358
110,191564
111,864561
112,30529
113,481226
114,874044
115,796044
116,316716
117,925231
118,346485
119,286596
120,845572
121,292715
122,46734
123,304885
124,88325
125,723513
126,741532
127,287222
128,479650
129,745212
130,846703
131,618657
132,226167
133,106379
134,665741
135,662281
136,77179
137,987600
138,488246
139,265710
140,804271
141,312762
142,857788
143,830981
144,145160
145,305891
146,218249
147,972524
148,7251
149,142919
150,578280
151,507656
152,797613
153,533155
154,795500
155,24955
156,848652
157,331777
158,575179
159,558162
160,42548
161,832572
162,302576
163,956688
164,902528
165,219212
166,383768
167,388553
168,615389
169,763729
170,856726
171,37559
172,677178
173,752426
174,652540
175,463709
176,112746
177,792358
178,36134
179,284396
180,509938
181,105566
182,436447
183,803559
184,430449
185,653638
186,87998
187,967041
188,111936
189,451755
190,648898
191,554559
192,759752
193,229232
194,234797
195,832203
196,141716
197,672675
198,113909
199,984092
200,645608
201,848213
202,645182
203,517806
204,436640
205,40876
206,909830
207,495424
208,860919
209,172041
210,885882
211,880481
212,780969
213,159956
214,946033
215,510894
216,100676
217,73733
218,921033
219,208860
220,339534
221,697764
222,963982
223,320982
224,749890
225,171397
226,975336
227,545333
228,135902
229,697800
230,404083
231,246915
232,229220
233,926280
234,827456
235,588922
236,203944
237,503951
238,829732
239,714470
240,672202
241,465478
242,350062
243,901916
244,291707
245,583724
246,849951
247,86617
248,937994
249,539490
250,362916
251,392954
252,246501
253,785139
254,732027
255,352686
256,213532
257,274734
258,115417
259,299168
260,460105
261,812430
262,145566
263,21675
264,709016
265,631219
266,965010
267,140090
268,3001
269,955711
270,729357
271,817398
272,200614
273,725502
274,67857
