id,value
0,466095
1,725021
2,869020
3,891798
4,854524
5,53581
6,656491
7,621239
8,309020
9,676997
10,75578
11,116055
12,767443
13,57368
14,490927
15,810161
16,996409
17,8771
18,735103
19,695376
20,611161
21,826436
22,37242
23,358450
24,441690
25,201543
26,656246
27,650902
28,346723
29,667046
30,687813
31,593031
32,70306
33,602142
34,648336
35,661271
36,760187
37,886463
38,603780
39,437235
40,322800
41,139837
42,807929
43,707052
44,876627
45,109399
46,41906
47,491298
48,183835
49,173080
50,105709
51,158595
52,89524
53,116983
54,202491
55,730106
56,678568
57,313860
58,277643
59,717470
60,71966
61,180908
62,727254
63,353352
64,527767
65,327307
66,274314
67,871619
68,786047
69,115408
70,226084
71,573242
72,403096
73,454209
74,772314
75,774416
76,156875
77,519728
78,461562
79,374932
80,473956
81,754103
82,501626
83,707761
84,227608
85,933746
86,70171
87,534827
88,187306
89,316581
90,392888
91,539380
92,861907
93,879389
94,949093
95,431917
96,471853
97,438492
98,798445
99,834485
100,310217
101,10518
102,687496
103,437298
104,808033
105,114666
106,291104
107,531938
108,206297
109,843920
110,671230
111,917029
112,855176
113,439842
114,794491
115,345101
116,810375
117,794080
118,739820
119,133499
120,577273
121,769444
122,48916
123,297499
124,565372
125,484374
126,524684
127,580438
128,58739
129,736861
130,666660
131,53474
132,282564
133,557352
134,847461
135,536743
136,451591
137,474892
138,280577
139,953974
140,523121
141,456757
142,807369
143,874276
144,745436
145,639009
146,539932
147,917638
148,991900
149,903947
150,436497
151,404775
152,301682
153,80092
154,957372
155,617337
156,9923
157,41364
158,51928
159,301057
160,343378
161,264305
162,860937
163,592315
164,381931
165,465716
166,683618
167,377645
168,842086
169,787748
170,955018
171,206104
172,225425
173,623525
174,206913
175,266000
176,493193
177,583557
178,244176
179,610347
180,577601
181,291695
182,58637
183,769488
184,721068
185,669110
186,323709
187,124711
188,846583
189,115756
190,665627
191,933263
192,905476
193,530980
194,290900
195,693023
196,423364
197,428453
198,964657
199,614205
200,270643
201,495305
202,780825
203,325801
204,20856
205,821311
206,642619
207,586079
208,128397
209,681230
210,880645
211,689324
212,556459
213,191857
214,975899
215,465061
216,416766
217,385068
218,926291
219,251414
220,644557
221,239144
222,397834
223,990803
224,725468
225,992846
226,435422
227,644065
228,15339
229,630231
230,173172
231,448175
232,249673
233,768888
234,680601
235,153092
236,426361
237,310281
238,808422
239,264858
240,363464
241,118091
242,656562
243,494949
244,883253
245,678933
246,77020
247,69928
248,754384
249,169554
250,445491
251,290876
252,235967
253,605594
254,788204
255,748598
256,310498
257,779207
258,234224
259,898523
260,466991
261,506330
262,678507
263,278271
264,201352
265,299111
266,487268
267,511223
268,237917
269,954980
270,54786
271,381063
272,844257
273,711069
274,29549
275,685048
276,510780
277,551183
278,67668
279,277942
280,697283
281,972219
282,42799
283,703825
284,310572
285,17947
286,744345
287,79655
288,70391
289,670251
290,229480
291,442261
292,945337
293,751436
294,159613
295,599587
296,396095
297,335920
298,648158
299,637326
300,250248
301,295613
302,374054
303,623711
304,651060
305,10495
306,974231
307,728060
308,672082
309,464414
310,18288
311,922791
312,870051
313,915813
314,189919
315,673958
316,260497
317,84098
318,652174
319,541984
320,943634
321,324587
322,957416
323,412084
324,882504
325,578426
326,277894
327,153010
328,141033
329,978630
330,179120
331,863076
332,226560
333,869338
334,635801
335,504032
336,49555
337,652640
338,498836
339,646200
340,412679
341,315772
342,161958
343,252414
344,871983
345,711224
346,747870
347,913600
348,274961
349,663289
350,736263
351,715510
352,273349
353,756784
354,589914
355,963906
356,632956
357,227159
358,600065
359,324633
360,218491
361,715961
362,868621
363,545363
364,118266
365,781554
366,72185
367,817374
368,491798
369,962257
370,411797
371,8623
372,372786
373,877525
374,942242
375,453413
376,840552
377,322517
378,296091
379,719368
380,684999
381,562399
382,670194
383,788986
384,933270
385,64911
386,826109
387,390913
388,380720
389,723263
390,771000
391,795171
392,574463
393,216084
394,731846
395,246949
396,534708
397,527190
398,13299
399,355126
400,867199
401,805117
402,338355
403,174586
404,819548
405,680858
406,311035
407,425467
408,264892
409,881976
410,711539
411,277838
412,558195
413,482229
414,436909
415,396912
416,703724
417,408078
418,33995
419,491726
420,296612
421,886927
422,936582
423,439371
424,257090
425,366653
426,714802
427,167139
428,462891
429,61995
430,872523
431,866624
432,3491
433,690551
434,987159
435,786616
436,929260
437,149662
438,276422
439,805746
440,49269
441,855139
442,997794
443,221207
444,543402
445,213796
446,439062
447,706441
448,897600
449,233970
450,642028
451,188569
452,945466
453,591688
454,416557
455,475431
456,605134
457,564851
458,648415
459,822439
460,237200
461,123825
462,381873
463,271071
464,417715
465,123985
466,666867
467,513671
468,319599
469,984317
470,700525
471,243329
472,826563
473,455839
474,364158
475,432959
476,965475
477,84620
478,859371
479,754301
480,236331
481,756392
482,780720
483,395425
484,943357
485,273220
486,627387
487,864410
488,686457
489,257423
490,452637
491,977223
492,759138
493,803935
494,77356
495,119446
496,317193
497,209485
498,52750
499,44305
500,831847
501,795489
502,347356
503,923610
504,521737
505,311243
506,554757
507,103524
508,169991
509,655012
510,270969
511,33705
512,975871
513,682804
514,174248
515,136210
516,864831
517,688124
518,255097
519,959644
520,986498
521,730716
522,590546
523,824398
524,967041
525,368265
526,34319
527,306424
528,850502
529,502291
530,203290
531,329834
532,563119
533,987912
534,180668
535,342720
536,165323
537,376892
538,427643
539,35948
540,117980
541,664364
542,497755
543,331266
544,282668
545,191859
546,282052
547,912930
548,400128
549,922719
550,678131
551,406162
552,346748
553,150723
554,772444
555,416065
556,555814
557,328731
558,852802
559,32285
560,608454
561,111357
562,826785
563,77495
564,148589
565,894183
566,911807
567,331937
568,956890
569,101737
570,783897
571,201557
572,230652
573,227438
574,724748
575,813909
576,859643
577,160948
578,690438
579,323847
580,762413
581,651824
582,640200
583,290095
584,153225
585,853115
586,909962
587,344186
588,946652
589,764514
590,892890
591,14829
592,375075
593,51892
594,797949
595,493617
596,293716
597,158546
598,797564
599,332102
600,578526
601,843181
602,446726
603,545614
604,484121
605,280656
606,858436
607,365791
608,822164
609,643734
610,754179
611,931644
612,344997
613,647557
614,173137
615,538094
616,774955
617,883288
618,320163
619,671246
620,506769
621,893348
622,760062
623,951294
624,128572
625,847898
626,924514
627,276778
628,556473
629,370685
630,688025
631,918028
632,758313
633,532119
634,590570
635,42991
636,754130
637,278386
638,137128
639,175206
640,824028
641,597691
642,488115
643,381588
644,628570
645,538115
646,769746
647,566743
648,252445
649,786392
650,179639
651,110919
652,19123
653,892810
654,40545
655,230265
656,292320
657,384707
658,963831
659,860974
660,379571
661,949511
662,324425
663,572924
664,83803
665,587971
666,320202
667,3830
668,410783
669,139237
670,991306
671,571507
672,433431
673,861645
674,708758
675,769694
676,338421
677,816569
678,806654
679,181975
680,236161
681,647381
682,228617
683,458729
684,402143
685,971608
686,286665
687,893589
688,235834
689,11525
690,889471
691,908783
692,372687
693,276951
694,886998
695,712798
696,65494
697,83730
698,499825
699,629205
700,163268
701,442339
702,153978
703,112018
704,758949
705,383315
706,425891
707,260891
708,851671
709,99650
710,217164
711,728480
712,175003
713,381043
714,725055
715,272718
716,679457
717,690873
718,252198
719,848293
720,25745
721,893966
722,407829
723,54523
724,844689
725,81738
726,792827
727,960880
728,450308
729,160994
730,832182
731,816790
732,154584
733,873643
734,21026
735,918945
736,325512
737,696847
738,484169
739,957183
740,854493
741,636540
742,414105
743,489127
744,754785
745,272046
746,648751
747,804107
748,199616
749,535443
750,377721
751,328492
752,426777
753,616593
754,724722
755,897426
756,585864
757,73200
758,743699
759,672028
760,785068
761,695006
762,187650
763,216520
764,306268
765,922200
766,261562
767,266293
768,200383
769,650356
770,454724
771,15816
772,249345
773,67661
774,462684
775,334373
776,586707
777,764971
778,155439
779,177961
780,105825
781,735157
782,525967
783,607310
784,152724
785,35459
786,561996
787,244793
788,900145
789,825048
790,23955
791,707151
792,229974
793,209697
794,183343
795,536257
796,913120
797,826457
798,678275
799,416779
800,369133
801,383464
802,776762
803,17440
804,312191
805,433460
806,503336
807,621677
808,145835
809,504357
810,280892
811,823855
812,55664
813,336140
814,967172
815,958786
816,367428
817,380642
818,424120
819,605163
820,887337
821,909166
822,48340
823,457615
824,622076
825,42721
826,12220
827,97453
828,487933
829,770542
830,317786
831,708747
832,361616
833,554843
834,149168
835,584272
836,99732
837,433205
838,424582
839,344917
840,959577
841,624733
842,895024
843,156534
844,190817
845,522097
846,614429
847,869797
848,435752
849,608787
850,114794
851,931475
852,975341
853,279399
854,159857
855,119662
856,788756
857,760496
858,522177
859,640813
860,856216
861,330556
862,830999
863,893082
864,127951
865,819747
866,172108
867,248266
868,106628
869,933767
870,785870
871,533802
872,46158
873,290665
874,905992
875,506581
876,356800
877,185597
878,509039
879,501964
880,924561
881,5646
882,503547
883,614235
884,702385
885,905346
886,677618
887,218821
888,111204
889,823244
890,545154
891,381963
892,500921
893,170859
894,83451
895,720122
896,164492
897,557558
898,238625
899,569269
900,172730
901,728416
902,990435
903,903288
904,603099
905,486790
906,714296
907,301078
908,572685
909,749364
910,555863
911,403570
912,853695
913,38614
914,542342
915,724675
916,749248
917,656141
918,194693
919,384326
920,337890
921,500026
922,476238
923,317108
924,157174
925,990362
926,15663
927,776574
928,889808
929,849320
930,676249
931,503191
932,640302
933,545603
934,708150
935,752986
936,945690
937,57855
938,916881
939,494272
940,750830
941,237567
942,508674
943,471476
944,196946
945,459270
946,532173
947,507922
948,221486
949,434252
950,125967
951,373525
952,648045
953,33786
954,102759
955,778703
956,656995
957,718814
958,753497
959,572428
960,270659
961,705279
962,138592
963,20166
964,761249
965,307756
966,548372
967,116587
968,695470
969,998759
970,261241
971,248239
972,666601
973,597109
974,205507
975,163029
976,633036
977,655914
978,639670
979,126159
980,181661
981,559262
982,505985
983,346298
984,965134
985,56386
986,683397
987,241112
988,24028
989,963093
990,968501
991,877871
992,697974
993,542428
994,246950
995,972718
996,354346
997,640061
998,982798
999,161264
1000,218703
1001,994589
1002,849517
1003,863547
1004,178103
1005,268913
1006,54010
1007,957984
1008,546594
1009,256110
1010,663699
1011,651792
1012,431565
1013,401661
1014,36809
1015,389470
1016,520337
1017,253649
1018,277281
1019,376272
1020,818269
1021,703493
1022,488262
1023,310200
1024,112825
1025,912035
1026,481910
1027,213923
1028,712460
1029,629261
1030,518316
1031,837095
1032,314852
1033,210661
1034,592600
1035,959922
1036,695903
1037,9216
1038,766800
1039,70410
1040,279130
1041,979220
1042,51965
1043,310609
1044,544449
1045,266637
1046,385866
1047,291225
1048,666023
1049,280395
1050,323091
1051,359361
1052,730790
1053,240013
1054,156762
1055,170737
1056,382404
1057,477192
1058,324946
1059,965574
1060,759780
1061,832435
1062,119857
1063,776474
1064,155059
1065,332559
1066,914233
1067,906908
1068,902758
1069,960855
1070,346810
1071,410609
1072,630014
1073,738950
1074,167611
1075,974949
1076,147246
1077,527863
1078,733802
1079,565517
1080,939224
1081,925479
1082,468159
1083,424460
1084,428465
1085,388650
1086,944724
1087,531743
1088,926003
1089,240349
1090,650021
1091,436348
1092,459043
1093,535796
1094,883244
1095,443522
1096,470619
1097,856173
1098,705114
1099,504536
1100,723343
1101,974555
1102,322642
1103,797030
1104,607451
1105,995880
1106,805823
1107,906865
1108,452801
1109,11285
1110,572331
1111,726491
1112,375117
1113,526837
1114,647571
1115,670214
1116,648699
1117,927682
1118,309966
1119,573332
1120,590985
1121,20856
1122,365192
1123,689964
1124,468758
1125,263472
1126,958046
1127,533508
1128,991458
1129,627738
1130,526994
1131,913985
1132,543975
1133,180221
1134,233918
1135,418181
1136,429458
1137,360010
1138,960428
1139,751286
1140,42098
1141,628912
1142,752091
1143,812891
1144,70497
1145,636514
1146,413268
1147,115502
1148,544155
1149,293961
1150,807754
1151,170385
1152,778766
1153,182498
1154,304209
1155,763353
1156,50438
1157,536301
1158,720429
1159,622255
1160,134610
1161,633875
1162,66780
1163,838247
1164,682342
1165,808225
1166,366634
1167,544543
1168,774841
1169,443299
1170,840499
1171,779184
1172,896482
1173,262609
1174,780488
1175,162475
1176,997255
1177,935714
1178,513151
1179,5096
1180,277477
1181,529202
1182,951151
1183,729464
1184,820786
1185,611037
1186,368116
1187,34816
1188,225820
1189,880619
1190,196008
1191,65561
1192,942690
1193,41627
1194,840638
1195,952792
1196,107227
1197,260696
1198,738509
1199,490489
1200,284172
1201,962198
1202,136953
1203,380733
1204,679890
1205,897878
1206,369557
1207,436432
1208,65851
1209,399832
1210,720177
1211,365328
1212,866019
1213,476272
1214,321368
1215,275726
1216,604490
1217,941753
1218,916856
1219,842196
1220,184096
1221,87045
1222,732697
1223,148608
1224,272376
1225,488502
1226,148093
1227,586230
1228,408237
1229,432810
1230,334336
1231,826189
1232,310763
1233,90195
1234,539156
1235,808482
1236,271077
1237,7654
1238,233806
1239,893794
1240,438797
1241,713497
1242,911463
1243,809752
1244,276572
1245,225475
1246,928120
1247,789838
1248,449306
1249,36977
1250,410867
1251,351034
1252,939139
1253,719276
1254,923560
1255,485381
1256,232881
1257,622508
1258,276133
1259,650975
1260,15528
1261,284076
1262,591337
1263,839532
1264,921648
1265,60354
1266,501523
1267,170509
1268,545839
1269,186092
1270,138070
1271,915849
1272,94129
1273,935607
1274,397391
1275,594810
1276,770088
1277,810848
1278,819974
1279,794888
1280,232613
1281,713637
1282,302689
1283,672738
1284,236728
1285,872871
1286,779668
1287,668076
1288,874432
1289,892196
1290,953305
1291,823912
1292,669532
1293,659628
1294,134511
1295,248038
1296,148551
1297,17849
1298,260118
1299,673590
1300,409245
1301,32354
1302,195364
1303,780557
1304,638883
1305,414372
1306,500703
1307,925495
1308,496411
1309,156444
1310,944698
1311,193304
1312,765728
1313,720790
1314,178564
1315,232745
1316,711775
1317,184044
1318,152944
1319,166520
1320,126746
1321,586694
1322,53823
1323,977058
1324,140683
1325,361512
1326,761988
1327,160770
1328,488872
1329,122507
1330,99258
1331,116367
1332,77859
1333,284402
1334,414734
1335,686963
1336,372576
1337,952352
1338,385608
1339,511015
1340,338998
1341,272626
1342,259621
1343,353765
1344,419876
1345,967169
1346,150034
1347,388688
1348,295555
1349,88450
1350,409017
1351,477581
1352,987506
1353,125751
1354,551666
1355,858229
1356,199145
1357,469977
1358,680379
1359,290249
1360,656656
1361,901348
1362,868114
1363,632502
1364,611968
1365,202782
1366,499106
1367,29612
1368,600678
1369,221494
1370,136880
1371,370458
1372,9651
1373,702352
1374,91976
1375,448112
1376,2168
1377,998714
1378,495548
1379,298555
1380,872925
1381,329976
1382,350075
1383,524583
1384,960839
1385,599774
1386,724680
1387,21700
1388,834538
1389,914763
1390,990128
1391,414370
1392,583575
1393,851122
1394,747312
1395,683851
1396,697811
1397,204418
1398,893142
1399,922962
1400,198090
1401,428174
1402,88964
1403,888453
1404,393239
1405,217464
1406,749256
1407,38271
1408,881579
1409,726118
1410,552060
1411,38857
1412,189559
1413,719530
1414,387714
1415,306722
1416,745790
1417,559868
1418,608681
1419,8873
1420,725664
1421,296389
1422,420864
1423,88313
1424,669901
1425,290846
1426,265535
1427,303622
1428,679800
1429,746399
1430,81086
1431,975800
1432,422621
1433,228234
1434,405071
1435,120841
1436,142428
1437,764983
1438,379563
1439,913157
1440,364923
1441,402360
1442,856632
1443,972792
1444,9168
1445,143827
1446,965793
1447,798477
1448,174802
1449,57871
1450,701555
1451,778939
1452,960233
1453,957447
1454,316753
1455,606459
1456,285483
1457,464347
1458,566124
1459,589542
1460,842754
1461,459767
1462,134622
1463,315652
1464,978466
1465,892022
1466,906286
1467,350330
1468,522405
1469,663389
1470,81964
1471,175595
1472,322829
1473,850250
1474,538034
1475,368406
1476,520731
1477,824184
1478,233281
1479,99027
1480,402189
1481,936400
1482,917358
1483,389542
1484,4591
1485,303882
1486,871848
1487,214305
1488,520726
1489,892802
1490,923679
1491,447018
1492,944119
1493,533307
1494,510720
1495,863201
1496,329679
1497,719430
1498,150666
1499,892165
1500,505607
1501,48919
1502,266836
1503,579231
1504,65721
1505,939964
1506,958349
1507,266760
1508,995720
1509,825303
1510,967113
1511,831664
1512,342615
1513,368885
1514,790423
1515,927445
1516,923447
1517,376289
1518,615442
1519,570375
1520,187565
1521,977271
1522,510663
1523,582307
1524,996197
1525,347338
1526,99491
1527,856701
1528,263652
1529,704937
1530,762341
1531,149792
1532,116445
1533,571849
1534,266225
1535,115447
1536,469790
1537,316583
1538,604569
1539,600093
1540,695324
1541,814063
1542,745038
1543,793204
1544,359571
1545,649609
1546,929456
1547,689190
1548,849596
1549,671201
1550,147417
1551,458136
1552,70443
1553,851241
1554,414002
1555,745672
1556,298374
1557,357496
1558,522037
1559,626387
1560,704593
1561,452640
1562,10620
1563,920518
1564,26031
1565,342787
1566,194192
1567,850274
1568,352974
1569,377634
1570,230203
1571,559988
1572,27681
1573,68311
1574,368474
1575,853407
1576,203848
1577,233747
1578,721640
1579,611769
1580,703651
1581,212374
1582,123601
1583,747913
1584,427286
1585,483165
1586,901686
1587,224553
1588,719345
1589,228533
1590,678302
1591,618895
1592,776998
1593,341302
1594,639086
1595,951182
1596,396909
1597,128961
1598,57164
1599,11308
1600,100933
1601,500629
1602,246873
1603,215531
1604,955100
1605,735646
1606,535355
1607,104387
1608,202018
1609,27408
1610,286737
1611,953279
1612,163764
1613,872079
1614,491113
1615,608801
1616,740482
1617,28997
1618,939371
1619,586726
1620,229339
1621,218096
1622,544925
1623,671670
1624,119132
1625,939386
1626,944703
1627,743809
1628,977774
1629,800509
1630,114292
1631,324621
1632,543025
1633,520603
1634,365919
1635,381480
1636,651289
1637,342211
1638,762988
1639,260026
1640,694908
1641,927668
1642,681188
1643,223594
1644,885358
1645,942392
1646,973719
1647,970580
1648,717855
1649,434737
1650,956981
1651,673472
1652,682349
1653,810521
1654,223092
1655,537385
1656,446503
1657,670094
1658,106916
1659,611285
1660,448205
1661,26765
1662,487796
1663,601681
1664,78286
1665,457652
1666,490001
1667,736428
1668,408581
1669,551485
1670,560901
1671,305389
1672,726076
1673,612616
1674,352215
1675,365025
1676,970848
1677,956480
1678,807183
1679,235630
1680,543644
1681,288965
1682,865310
1683,842736
1684,848357
1685,600624
1686,236387
1687,658353
1688,365340
1689,726409
1690,766751
1691,983014
1692,13387
1693,222552
1694,23320
1695,576257
1696,51401
1697,494475
1698,854696
1699,190966
1700,795163
1701,173065
1702,853693
1703,396140
1704,980289
1705,581388
1706,841925
1707,182985
1708,689372
1709,759893
1710,724615
1711,240842
1712,379476
1713,925382
1714,322621
1715,462296
1716,695561
1717,427484
1718,78640
1719,190939
1720,436068
1721,236130
1722,855919
1723,960583
1724,248841
1725,744469
1726,400281
1727,991342
1728,378685
1729,203912
1730,420105
1731,505847
1732,62300
1733,421462
1734,653893
1735,7951
1736,972002
1737,444207
1738,741407
1739,26652
1740,446516
1741,831851
1742,191830
1743,469536
1744,115348
1745,775351
1746,251252
1747,652922
1748,922598
1749,758239
1750,11786
1751,279979
1752,486786
1753,676916
1754,675914
1755,123428
1756,195150
1757,337180
1758,492225
1759,936061
1760,424058
1761,26481
1762,512450
1763,160150
1764,801562
1765,424885
1766,984802
1767,335923
1768,483827
1769,462426
1770,894838
1771,719636
1772,4040
1773,856534
1774,892689
1775,513372
1776,370598
1777,970431
1778,604213
1779,281543
1780,740778
1781,321868
1782,113708
1783,583189
1784,176743
1785,541321
1786,227120
1787,584498
1788,702683
1789,829704
1790,977172
1791,432589
1792,125022
1793,997920
1794,715681
1795,469447
1796,852051
1797,984034
1798,53350
1799,943993
1800,255018
1801,338561
1802,853582
1803,740640
1804,949604
1805,544372
1806,464462
1807,784267
1808,744885
1809,194921
1810,381789
1811,204412
1812,906303
1813,992987
1814,576097
1815,45582
1816,809815
1817,251834
1818,787908
1819,295916
1820,26325
1821,81701
1822,197974
1823,273061
1824,368637
1825,726723
