id,value
0,113707
1,71175
2,593041
3,525474
4,863093
5,501577
6,435663
7,569377
8,446369
9,491547
10,415316
11,514982
12,64948
13,416926
14,416193
15,22245
16,124066
17,236493
18,477207
19,310353
20,602991
21,284561
22,762152
23,845868
24,646275
25,154908
26,910488
27,352677
28,775505
29,195831
30,51469
31,660147
32,895402
33,949618
34,679411
35,484956
36,573788
37,464441
38,534181
39,102459
40,911873
41,782652
42,608496
43,5018
44,689442
45,66709
46,412456
47,67604
48,368982
49,762397
50,665746
51,445049
52,973395
53,918792
54,659231
55,410714
56,813926
57,285316
58,630212
59,612907
60,538038
61,88551
62,629414
63,773262
64,991412
65,454866
66,522788
67,680374
68,943909
69,289700
70,967519
71,442343
72,816250
73,50294
74,429170
75,353496
76,162304
77,255897
78,565661
79,403367
80,811347
81,767943
82,593861
83,410176
84,255244
85,842438
86,575807
87,996335
88,77494
89,707744
90,914150
91,140169
92,964186
93,953208
94,730199
95,835846
96,111359
97,327536
98,212952
99,472639
100,648905
101,640541
102,473846
103,904991
104,38093
105,337886
106,919428
107,826434
108,267923
109,975652
110,662999
111,983298
112,74956
113,260047
114,36287
115,968229
116,341929
117,537294
118,833502
119,818871
120,292364
121,619722
122,522673
123,413710
124,91561
125,616292
126,292945
127,704891
128,988766
129,999290
130,471556
131,156935
132,190978
133,483622
134,540512
135,370637
136,245764
137,421146
138,710508
139,763036
140,828625
141,319679
142,768427
143,347163
144,479867
145,784812
146,704804
147,109429
148,16586
149,652392
150,448919
151,217816
152,57304
153,330477
154,891723
155,310670
156,339948
157,401855
158,260596
159,413728
160,288282
161,351622
162,824972
163,612124
164,587566
165,879111
166,858147
167,464453
168,367118
169,629384
170,758144
171,287606
172,955650
173,336761
174,239272
175,863894
176,74626
177,311321
178,546093
179,826138
180,765570
181,919044
182,712743
183,961686
184,309189
185,207226
186,993162
187,942992
188,887285
189,109050
190,721512
191,540183
192,762908
193,724648
194,27148
195,200168
196,309812
197,20724
198,24766
199,987214
200,309232
201,916792
202,327916
203,271459
204,550130
205,133307
206,992831
207,224755
208,918493
209,365423
210,289579
211,137270
212,841934
213,315881
214,18842
215,803680
216,167730
217,871458
218,445131
219,744344
220,295640
221,239673
222,301078
223,824745
224,661221
225,175897
226,732455
227,915541
228,471046
229,525766
230,499867
231,595959
232,928131
233,183734
234,230610
235,544839
236,54060
237,225882
238,22973
239,186502
240,613674
241,413520
242,245293
243,362710
244,578904
245,483890
246,943370
247,287346
248,30198
249,645231
250,872393
251,807025
252,387184
253,475696
254,803299
255,38731
256,384608
257,989095
258,418541
259,784639
260,265259
261,975166
262,808534
263,734659
264,248515
265,848031
266,307559
267,358830
268,451282
269,143752
270,166743
271,564551
272,87539
273,496361
274,351714
275,647723
276,953355
277,391456
278,573867
279,802242
280,916152
281,247456
282,516692
283,468882
284,370172
285,406812
286,102407
287,102448
288,394484
289,432960
290,559184
291,515201
292,655582
293,703524
294,995539
295,814878
296,933484
297,666255
298,166002
299,97272
300,518457
301,281422
302,120960
303,476142
304,624857
305,112829
306,473628
307,737371
308,399290
309,249398
310,88363
311,889605
312,62166
313,740188
314,97100
315,150225
316,214914
317,507972
318,284460
319,453357
320,369525
321,769986
322,47138
323,395716
324,312758
325,839139
326,329444
327,646440
328,4266
329,805017
330,164432
331,238674
332,326041
333,1172
334,708820
335,833499
336,150016
337,353728
338,949975
339,926
340,871316
341,676011
342,584477
343,798010
344,766554
345,724912
346,920368
347,440742
348,279758
349,366922
350,38943
351,664238
352,612890
353,515235
354,866991
355,444842
356,803625
357,594060
358,256702
359,118089
360,809944
361,162252
362,647949
363,568129
364,989266
365,985600
366,396498
367,86999
368,759254
369,285576
370,391701
371,706286
372,158117
373,112102
374,158519
375,289038
376,484098
377,788839
378,241283
379,436408
380,187062
381,161746
382,300371
383,311355
384,709451
385,945126
386,18013
387,810818
388,29585
389,804114
390,605756
391,128156
392,247180
393,938515
394,433611
395,639226
396,669111
397,840159
398,59750
399,218333
400,502884
401,584389
402,729614
403,544385
404,445936
405,486031
406,234593
407,692936
408,170773
409,201187
410,873013
411,326406
412,949171
413,388400
414,139890
415,92618
416,433017
417,856224
418,687009
419,420880
420,915089
421,718953
422,41145
423,765223
424,229945
425,458261
426,545786
427,485967
428,823282
429,945697
430,513
